#Frame      Dih_00001    Dih_00002
    5452     146.9033    -157.1745
    5453     165.0166    -154.0895
    5454     163.7681    -158.6027
    5455    -178.3695    -141.4125
    5456     160.5505    -174.8745
    5457     163.0498    -174.3478
    5458     167.9022    -164.6851
    5459    -178.3782    -131.5647
    5460     162.5753    -174.7411
    5461     168.9788    -176.1080
    5462     177.2687    -157.8415
    5463     165.1276    -145.4828
    5464     174.8076    -166.0683
    5465     167.5572    -158.2311
    5466     163.8704    -170.9323
    5467     173.8491    -158.8492
    5468     164.9567    -147.3381
    5469     156.2061    -168.3784
    5470     176.1128    -154.5845
    5471     165.6389    -169.7319
    5472     170.4371    -165.6493
    5473     164.7534    -165.3523
    5474     149.2799    -155.7328
    5475     155.3845    -140.7136
    5476     160.0769    -171.1669
    5477     172.7730    -174.8785
    5478     162.0410    -176.5970
    5479     168.7112    -178.1110
    5480     160.1206    -172.8573
    5481     171.3426    -148.9765
    5482     171.7213    -163.2869
    5483     166.1948    -172.2940
    5484     157.5953    -141.2231
    5485     173.5829    -164.1804
    5486     159.6909    -146.7044
    5487     156.0657    -165.5375
    5488     149.7623    -158.5228
    5489     171.4811    -165.4478
    5490     163.9445    -158.0827
    5491     163.4406    -159.5785
    5492     176.6488    -151.4398
    5493     165.4814    -175.0854
    5494     156.9430    -179.6892
    5495     172.4014    -151.6535
    5496     151.0768    -162.1346
    5497     156.0026    -152.0849
    5498     152.0405    -171.6124
    5499     158.7108    -166.5243
    5500     175.4763    -161.8997
    5501     158.1406    -153.5383
    5502     157.3848    -168.5669
    5503     168.2335    -151.0663
    5504    -161.8671     -63.5159
    5505     164.7501    -149.3329
    5506     150.3436    -169.3896
    5507     179.9211    -154.9939
    5508     152.1272    -165.5735
    5509     167.5230    -151.0034
    5510     163.6414    -141.6400
    5511     171.9197    -171.4069
    5512     160.3470    -162.9349
    5513     149.9874     163.5717
    5514     174.0317     178.8064
    5515     157.6811    -176.4427
    5516     166.0536    -148.5935
    5517     163.8524     168.5539
    5518     160.4307    -166.7377
    5519     161.6233    -178.2965
    5520     153.2884    -163.8464
    5521     150.5333    -162.3610
    5522     155.6022    -158.9675
    5523     151.2265    -168.4763
    5524     173.9788    -161.6561
    5525     148.0060    -160.7176
    5526     145.2090    -175.5589
    5527     164.3918    -177.8312
    5528     177.4062    -177.8237
    5529     144.4093    -170.2136
    5530     160.8189    -150.7194
    5531     171.8031    -146.8401
    5532     157.7168    -162.1827
    5533    -179.0688    -155.7905
    5534     169.0103    -149.8625
    5535     177.1234    -165.5146
    5536     168.3714    -140.5512
    5537     165.7305    -136.0276
    5538     162.2301    -159.7716
    5539     156.4568    -162.4645
    5540     156.5910    -146.3402
    5541    -178.6729    -142.6829
    5542    -179.4549    -138.5240
    5543     175.8506    -167.7637
    5544     152.3110     160.2777
    5545     154.5504    -177.5586
    5546     176.4068    -139.7719
    5547     167.5801    -144.0811
    5548     171.3296    -133.5466
    5549    -171.1951    -129.3978
    5550     171.0204    -173.6234
    5551     158.5295    -165.6907
    5552     164.0640    -139.3888
    5553     152.4862    -168.0556
    5554     170.3574    -170.4196
    5555     165.9994     164.6491
    5556     166.8405    -174.3199
    5557     166.1609    -171.8375
    5558     168.5319    -155.9930
    5559     149.2583     179.8281
    5560     157.6116    -175.0308
    5561     168.5623    -164.1500
    5562     167.0733    -156.8520
    5563     163.5485    -166.4699
    5564     154.7278     169.8892
    5565     151.8832    -177.6220
    5566     166.2156    -165.9704
    5567     166.1176    -168.1285
    5568     162.6050    -159.6318
    5569     164.3211    -146.4351
    5570     143.9440    -160.3848
    5571     154.9811    -179.8294
    5572     157.2293    -165.1482
    5573     159.7344    -164.4485
    5574     154.1050    -150.1702
    5575     166.8959    -158.2337
    5576     144.6431    -153.2498
    5577     169.0653    -170.7202
    5578     178.2220    -163.1474
    5579     163.0278    -166.4151
    5580     162.4113    -141.1946
    5581     159.4452    -170.3236
    5582     159.2517    -159.2780
    5583     152.5862    -179.9341
    5584     168.7771    -156.9562
    5585     156.2314    -149.7625
    5586     163.1090    -175.9022
    5587     173.4162    -168.6110
    5588     162.7623    -165.2645
    5589     159.7749    -147.1790
    5590     164.3744    -179.4467
    5591     152.4545    -178.6064
    5592     156.7565    -172.5693
    5593     157.4756    -150.2915
    5594     164.0456    -165.0288
    5595     154.8587    -169.7393
    5596     155.2446    -159.6588
    5597     156.2578    -132.8736
    5598     172.1436    -167.9217
    5599     178.6183    -172.8769
    5600     159.2569    -162.5938
    5601     161.7517    -158.5758
    5602     152.2451    -171.2368
    5603     172.0777    -175.6986
    5604     167.5199    -168.1346
    5605     163.6467    -147.5353
    5606     161.4247    -166.4571
    5607     139.6840    -171.0128
    5608     155.2666    -161.6065
    5609     166.0654    -162.7087
    5610     152.0374    -161.6621
    5611     152.6410    -177.4846
    5612    -178.7908    -148.9804
    5613     150.8935    -162.1889
    5614     161.1279    -164.0378
    5615     150.7607    -151.5221
    5616     162.3776    -161.8341
    5617     153.3897    -162.8261
    5618     169.6461    -143.7017
    5619     158.0545    -168.0492
    5620     152.5803    -163.9263
    5621     159.3398    -157.2778
    5622     155.0407    -170.5793
    5623     156.2141    -179.8369
    5624     161.7581    -158.9974
    5625     173.7062    -146.1977
    5626     159.5672    -166.6123
    5627     158.8738    -161.4906
    5628     172.1457    -139.2619
    5629     170.4756    -142.8759
    5630     160.9252    -143.2490
    5631     170.5974    -157.4684
    5632     156.3320    -165.3766
    5633     164.3653    -162.4886
    5634     166.6596    -173.3848
    5635     169.6209    -150.0633
    5636     164.7145    -154.9847
    5637     164.2348    -160.8974
    5638     155.8947    -154.8951
    5639     150.1842    -163.5846
    5640     164.7428    -161.2218
    5641     156.1642    -167.8585
    5642     159.0753    -167.9883
    5643     163.6898    -168.7946
    5644     147.4785    -154.0472
    5645     155.5985    -164.9943
    5646     167.0140    -168.9747
    5647     148.7309    -155.8958
    5648     150.2275    -169.6766
    5649     151.5213    -174.1741
    5650     151.7968     170.0647
    5651     159.3985    -173.3922
    5652     175.3656    -162.9374
    5653     153.4850    -150.5974
    5654     164.9138    -151.6312
    5655     169.0968     176.8160
    5656     170.0397     176.7449
    5657     148.9615    -166.3946
    5658     159.7752    -161.4954
    5659     162.6913     179.3229
    5660     171.2258    -150.8984
    5661     138.5816    -165.7045
    5662     148.4478    -165.3706
    5663    -178.7704    -136.3420
    5664     171.7374    -159.4552
    5665     158.0730    -143.6892
    5666     168.2622    -168.1060
    5667     160.2520    -158.2493
    5668     177.1182    -151.5401
    5669     166.1060    -151.8879
    5670     163.7802     176.5017
    5671     163.4353    -153.8283
    5672     143.6719    -164.8702
    5673     166.6181    -176.5345
    5674     163.6267     179.7968
    5675     158.7423    -163.5346
    5676     163.2153    -160.4344
    5677     155.3136    -173.9535
    5678     172.1076    -138.6639
    5679    -179.8751    -142.4437
    5680     174.6627    -148.4978
    5681     163.6573    -165.6604
    5682     148.4719    -178.8662
    5683     170.8589    -171.5542
    5684     162.0313     165.0159
    5685     165.7557    -173.7683
    5686     161.1623    -168.6359
    5687     172.6953    -160.7641
    5688    -167.6251    -163.4588
    5689     173.6473    -167.4065
    5690     161.4077    -144.7484
    5691     175.2529    -156.4517
    5692     156.0905    -173.6996
    5693     158.2723    -174.3946
    5694     168.9266    -163.0498
    5695     168.6187    -140.8639
    5696     159.1273    -169.7665
    5697     171.0637    -155.7908
    5698     163.3857    -174.2605
    5699     174.3503    -137.9269
    5700     151.8388    -170.4651
    5701     172.8022     177.4186
    5702     162.2630    -159.3263
    5703     163.6684    -157.0366
    5704     156.5734    -158.2139
    5705     160.4815    -159.9530
    5706     160.9535    -155.8654
    5707     166.7096    -172.9004
    5708     139.5579    -164.7017
    5709     156.1559     178.6260
    5710     171.3483     170.0110
    5711     156.4769     179.6007
    5712     165.8763    -169.2569
    5713     176.8979    -143.1133
    5714     162.1289     164.9685
    5715    -177.5937    -149.7424
    5716     161.9565    -155.0286
    5717     154.4123    -171.2007
    5718     147.7013    -173.6680
    5719     147.8411    -146.6581
    5720     152.1556    -173.5223
    5721     163.8488    -161.4960
    5722     152.2369    -157.9651
    5723     174.2234    -164.7802
    5724     151.3903    -155.2806
    5725     164.7238    -151.3437
    5726     144.2371     179.0580
    5727     157.6201    -159.2585
    5728     157.9228     179.8996
    5729     159.9973    -174.2153
    5730     158.4680    -176.8516
    5731     175.1723    -153.9959
    5732     157.4707    -164.5713
    5733     172.5385    -159.4769
    5734     163.4116    -178.7788
    5735     174.8022    -160.0766
    5736     158.4162    -177.5336
    5737     163.2565    -179.6297
    5738     160.0092    -162.6223
    5739     172.3720     175.7727
    5740     153.2851    -177.3600
    5741     159.6353    -149.5240
    5742     150.0666    -143.9454
    5743     157.1855    -171.6767
    5744     156.3443    -159.5085
    5745     170.9913    -179.1519
    5746     156.2176    -163.4648
    5747     154.4440    -156.3019
    5748     151.2374     176.8796
    5749     145.7074     179.3039
    5750     164.0260     179.0857
    5751     146.7866    -165.9901
    5752     169.2853    -146.0505
    5753     155.0197    -167.4699
    5754     173.9966    -160.4807
    5755     149.5013    -175.5323
    5756     168.1024    -147.3080
    5757     154.2089    -175.1747
    5758     174.8622    -145.4472
    5759     167.8926    -116.2725
    5760     165.3982    -158.1749
    5761     150.5600    -162.7057
    5762     148.7920    -154.2138
    5763     162.8984     176.0107
    5764     171.2220    -149.4525
    5765     163.0793     173.1970
    5766     147.6121    -167.0288
    5767     155.8913    -167.7400
    5768    -162.1846    -153.2748
    5769     160.7080    -164.9832
    5770     163.0479    -165.7286
    5771     174.8919    -153.1228
    5772     171.0329    -160.4028
    5773     157.7746    -161.1836
    5774     162.7789    -172.0034
    5775     166.7686    -173.4489
    5776     171.4533    -167.4312
    5777     160.1617    -167.8283
    5778     162.7117    -161.5466
    5779     154.1306    -176.7113
    5780     151.8318    -149.4052
    5781     170.4589    -159.8356
    5782     171.1086    -169.3324
    5783     149.7633    -178.4585
    5784     168.5626    -145.9819
    5785     168.7055    -161.1250
    5786     169.0757    -161.4887
    5787     155.6017    -138.5856
    5788     152.0024    -154.7389
    5789     162.4802    -177.9218
    5790     159.7100    -176.1428
    5791     166.8824    -166.7839
    5792     164.9569    -165.9243
    5793     159.3212    -150.3078
    5794     169.0863    -168.4059
    5795     169.2455    -161.7590
    5796     167.4668    -145.3040
    5797     168.4396    -157.8127
    5798     162.9031    -175.8992
    5799     155.3401    -167.5891
    5800     156.9664    -152.8007
    5801     157.8572    -170.0190
    5802     148.8591    -170.2677
    5803     162.7916    -158.4432
